x,y
12.18482118588202,0.06377272019236457
12.18482118588202,0.06377272019236457
12.184559677117011,0.06401991095155068
12.184435779104039,0.06319589034973916
12.18105805770449,0.0637394045054549
12.176479364545404,0.059877605607653095
12.175055733920154,0.06401935438396933
12.162750951924576,0.0678769852596357
12.162680535712616,0.06403509840396282
12.15083388961289,0.06404667570203415
12.149854743161415,0.08086637930612284
12.144869024551378,0.07600329678490958
12.143704383385899,-0.012487529888950633
12.141621327604412,0.06709627086453551
12.140403379195542,0.06524373073725265
12.13884386816774,0.030131752044930238
12.13250096405061,0.050110624479044574
12.13196448829369,0.07248098552503635
12.124993711609434,0.06002070654604452
12.120701209610548,0.07355398457367457
12.113886058432197,0.04560344866943922
12.10828116440017,0.03081675463996625
12.106627686260172,0.11366357737966126
12.101944471730414,0.07736750823073102
12.101005432924278,0.07473413802585682
12.080763238870125,0.0679124376575011
12.063277152352393,0.0011038499652027411
12.061813935490026,0.046921109553672125
12.058916841087,0.053864293704801725
12.053801306603539,0.14924416685760455
12.042913129770966,0.09110526291390286
12.036107626270788,0.06097962346190755
12.034135412078708,0.11610941539329822
12.028485204657047,0.1456634977877993
12.028188090280377,0.11278211918081027
12.027010862112917,0.12772754662652197
12.015376995865548,0.023505161799015184
12.010255648685092,0.016153904599596203
12.003049709946959,0.16028190173733492
12.001446475878486,0.15772055466305623
12.000706609933928,0.09259729396156224
11.996416962803675,0.05122221350240075
11.993519748416308,0.12675185435383796
11.990680842666361,-0.041932244065096214
11.98843830912998,0.010076973423238655
11.986381376236931,0.15770424827720753
11.98575910905793,0.16265488952968177
11.979122552814953,0.030706891728689456
11.970011221832289,0.17335063454290456
11.964698687978508,-0.03378916587697489
11.959447947991181,-0.030884305076414265
11.953344205314853,0.16408342289945743
11.952593788591962,-0.0229380233881038
11.947924813840116,0.012454049098533204
11.938182003980124,0.15224706116919862
11.934058010671869,0.11611888265647785
11.925942292296138,-0.015085913881478064
11.92508492684792,0.025195884729569684
11.924147402723943,0.10718077813525895
11.922291289064939,0.07201851510056123
11.92092906321096,-0.047576688311758986
11.917811801580978,0.1708653662209727
11.914305157316079,0.11942179040935841
11.911906971543866,0.08673804917168582
11.908143774010554,0.0951160960801225
11.903147241250924,0.12589216493813105
11.902914960486687,0.05108679917843517
11.90120541330088,0.09058307992332892
11.892428225605334,0.03175747147060015
11.884948641715425,0.17485423370282582
11.883758540066468,0.0467029745992793
11.877889217826297,0.008972297103870375
11.869872398049964,0.15209239351414183
11.84981033371625,0.001273323851629371
11.832934433837377,-0.03281631199125812
11.831729786574694,0.034198663762470716
11.831586672088651,0.12114266022737219
11.827081787539957,0.11145800379981807
11.823355213545412,-0.000982653230945374
11.822129199150243,0.107192068395765
11.821802533589548,0.09644856521864043
11.818405478573668,0.006077706814002326
11.813959711262758,0.0073217340285332
11.810408344969696,0.0010181479865511989
11.805184020881187,0.0531431659878443
11.792882721482133,-0.004786237769360824
11.787035104700209,0.07555204796042148
11.786187160463879,0.06914111098755171
11.783308199397386,0.15972298613233882
11.775958377884226,0.17990835859533227
11.775653740609554,0.08561536587700402
11.763059645876044,0.1859483727809046
11.760396699571263,-0.05205166067932687
11.759692054142965,0.14757505085700195
11.757563078591575,-0.030093113373593994
11.755354731779537,-0.04398234974848947
11.754192393888887,0.03502650371962801
11.754090938415207,-0.012503244339669095
11.751925612192114,-0.0653200078590217
11.747176027877615,-0.06163670444333036
11.743602072392859,0.21755916905066996
11.739425850583828,0.002980130807436865
11.73580588855022,0.1376178763564333
11.732677588757486,-0.04108175105540823
11.73125887839247,0.07716338816354629
11.729899070861714,-0.02466220255921847
11.726610434698093,-0.030997336211083137
11.724545826495394,0.0037233871795656626
11.723737568041356,0.10711911689111808
11.716486212372917,0.015404962522815424
11.71570973698362,0.020447036347675862
11.71493796322319,0.0824788174945752
11.713748604851688,0.03723792155037842
11.713245680512937,0.0057860835756073925
11.71271616547964,0.11081993033252147
11.709820086451831,-0.05805583060935504
11.706943277434588,-0.05485243021053776
11.704988873423593,0.0795337678087602
11.703026086062115,0.07870366633682657
11.69773305117796,0.02535671039634657
11.684296204197558,0.07604233659959547
11.681998732927191,0.03688184458771815
11.681927384399355,0.13815946437334503
11.681725756467916,0.15838272263137654
11.679823827835389,0.08752680233397747
11.679216974862792,0.07577876418114826
11.679008270906001,0.049413166943564235
11.678659415295328,0.13643474172759262
11.674251987732053,0.011896869765990914
11.673610669836473,0.002454584128537718
11.673066215413282,-0.017118652174048066
11.666719730154961,0.015044994552207314
11.664350995209375,0.1430627850427051
11.66174866054632,-0.05935090151608868
11.66112485567724,-0.019871884440334497
11.660302407686581,0.1581900353066139
11.653966365326998,0.09602462285535296
11.64762045644947,-0.1255018037022122
11.64698102747965,-0.09203287728012732
11.645444805618856,0.10982702690593982
11.643968917091652,0.10744498047031392
11.638500863251833,0.09107190005928878
11.636556975425007,-0.03752183845975132
11.63507480324932,-0.017602665208272583
11.634459870520718,0.0590927878155032
11.631275538835741,-0.024879881271798965
11.630646212032357,0.023182972300269
11.62967854065565,0.032139957644004014
11.629441029589604,-0.033464198972318115
11.626334417606694,-0.06614936217069456
11.623201931541915,0.1901055095944617
11.618385551974187,0.054400721609717095
11.618380769850113,0.09636574801409203
11.617783112496213,0.03246880793554041
11.61587487791142,0.04079894777897053
11.615595449209817,0.12974311869418464
11.614794866742368,0.0635217748599306
11.610988391228764,-0.19587419686532748
11.61055717638722,0.1014754549580914
11.609494665621819,-0.0006189104911165089
11.607291445907517,0.128857184116967
11.607240461406827,-0.002927635044187582
11.606999622420298,0.061525252879770065
11.604354221171949,-0.074061353453315
11.60378397509464,-0.01669844654512609
11.600416211545959,0.025395956810925213
11.59847626499182,-0.018480589104953538
11.597618483581488,0.1841465551192627
11.596695077083385,0.23239346281717843
11.59397510839904,0.1920259852733377
11.593573517041794,0.049554558245057834
11.593409202741356,0.06702202858046391
11.591275795984359,0.07593866733590815
11.58800931719173,0.012853828648985655
11.587422923939641,-0.08713731164844418
11.586359073625761,0.043915015442848926
11.585830422824493,0.03239433724352914
11.585463614835524,-0.033473296528436336
11.585065787656728,0.165596728565216
11.578740999120551,-0.03226998177616025
11.576741804352977,-0.02299662568728067
11.57614714295183,0.037540141738835686
11.570113716592235,-0.015334674261529457
11.5669167058613,-0.0028312910170633643
11.565644179462172,0.05825884546660731
11.565475083348385,-0.011830546805949638
11.565228858078168,0.021801952868910845
11.564767742216834,-0.05781845056945123
11.563390860440325,0.027039756509894985
11.558302750242692,0.1320158105874949
11.558001544804117,0.1303070189967741
11.556155779904902,0.26619048059563255
11.55560914645117,0.04400301524715644
11.555232249804785,-0.07210127871914729
11.554707608347632,0.04291795764319417
11.552204030722045,0.158759565912586
11.548639563028456,-0.05031153374657471
11.548083909066046,-0.057567842788460055
11.54751831766103,0.21723890833461112
11.545633987841006,0.05645378940232426
11.544624189355247,0.19697525894600787
11.543430820894507,-0.10314352113432612
11.539937439687678,-0.0005817978636866172
11.539636414473431,-0.1757538846629405
11.537877797671317,0.17327380467321873
11.537081961403848,-0.037840162318063975
11.53680077763487,0.05423071960010972
11.532758895543898,0.04708711373892882
11.532256743465101,0.03919306864776928
11.528525338114976,-0.01742804874098347
11.526810669178442,-0.21275215557423977
11.521266313943498,-0.09561349159869437
11.519922455557548,0.25804946761918934
11.517585117243675,0.08008818351657965
11.51527508537697,-0.10323171171890877
11.513105743652392,0.0870081367406268
11.510876079417011,0.12414542813544571
11.507689873328488,0.016431232699702036
11.507364476973313,-0.00924460352518075
11.506202072137526,0.08300485985687978
11.505971890457827,0.02247012223720013
11.504708173542687,-0.11770055173250604
11.503349421291295,0.16167523603660605
11.50277333662174,0.03648042718418765
11.501510494057339,0.0748033748630963
11.501459800881372,-0.23568584454003805
11.500159892735944,0.046030555553535635
11.497647998881718,0.10984012214025363
11.49229475932561,-0.1366304453735676
11.488095458850244,0.03629255795955366
11.486738672968155,-0.014806462440605017
11.480554286494174,-0.02003179480293582
11.4803920727194,-0.039490406671518485
11.479783018076539,0.028976895534558622
11.478557022786093,0.07799289746894011
11.477439928414626,0.09542091641086614
11.476671319875134,0.22172622827227073
11.476235132684579,-0.05026949381535317
11.475618521673415,-0.14537225938991938
11.474923823256141,-0.005666292199347112
11.473892120948598,0.039216342035830465
11.47324909417743,0.2458204772816206
11.472072484019069,0.054123888631409045
11.47173266620074,-0.13287855753609712
11.470163279534217,0.17962630443894945
11.468527841462848,-0.05441684094579635
11.466932184829895,0.032858925329838584
11.463710124688653,0.07363553143643031
11.461604784952064,0.01906538401692437
